Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Bosnia and Herzegovina,BIH,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,4,4.5,4,4,4,4,4,4,4
Bosnia and Herzegovina,BIH,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3.5,3.5,3.5,3.5,3.5
Bosnia and Herzegovina,BIH,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,3.5
Bosnia and Herzegovina,BIH,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Bosnia and Herzegovina,BIH,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,4,4.5,4.5,4.5,4.5,4.5,4,4,4
Bosnia and Herzegovina,BIH,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,4,4.5,4.5,4,4,4,4,4,4
Bosnia and Herzegovina,BIH,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,3.4,3.6,3.6,3.6,3.7,3.7,3.6,3.6,3.6
Bosnia and Herzegovina,BIH,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Bosnia and Herzegovina,BIH,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Bosnia and Herzegovina,BIH,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,3.3,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3
Bosnia and Herzegovina,BIH,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Bosnia and Herzegovina,BIH,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Bosnia and Herzegovina,BIH,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Bosnia and Herzegovina,BIH,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,3.83333333333333,3.66666666666667,3.83333333333333,4,4,4,3.83333333333333,3.83333333333333,3.66666666666667
Bosnia and Herzegovina,BIH,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,4,3.5,3.5,4,4,4,4,4,4
Bosnia and Herzegovina,BIH,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Bosnia and Herzegovina,BIH,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,,,,,,20000,20000,20000,25590000,112220000,687150000,1297710000,1224090000,1327280000,1408940000,2000250000,1282630000,1090100000,911820000,756270000,867130000,681140000,643850000,658090000,476980000,444810000,544860000,625460000,600350000,
Bosnia and Herzegovina,BIH,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,,,,,,10000,10000,10000,15690000,70240000,408570000,965800000,851810000,862050000,914970000,1286240000,737930000,640080000,555780000,541920000,686220000,548520000,534980000,599490000,466930000,414310000,510370000,625460000,571130000,
Botswana,BWA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,13233.0739454484,13715.8380205001,14362.9978642251,15566.7390513039,18024.8277213154,19768.237604789,20489.8355860433,21390.5597570002,21405.0877761062,21232.1943975006,21439.0254164603,22387.0869549017,23143.5870323611,24452.7254066585,24122.7717670086,25952.0999186051,26008.8015381329,25664.9707937145,26837.0614093277,27716.5259484123,28126.7276164765,29078.0958886329,31059.119375255,33416.613947091,34387.6058738738,31399.0602038905,33792.3581441723,35568.1604831326,36763.7768163241,38599.8721516131
Botswana,BWA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2409.40518911308,2497.30421184522,2615.13551030878,2834.30607298023,3281.86131382909,3599.29177913961,3730.67636352679,3894.6752575411,3897.32043920984,3865.84096548416,3903.49961776749,4076.11743882221,4213.85680457418,4452.21750635081,4392.14136570379,4725.21535586035,4735.53927431532,4672.93646689557,4886.34426791073,5046.47232529532,5121.15958478553,5294.3794776948,5655.07331860423,6084.3129403356,6261.10580015197,5716.96787159186,6152.72637337157,6476.05467849312,6693.7459125371,7028.05203421289
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.54538348596709,7.1252712604976,8.17292406638646,11.8819281155524,19.4499696012127,13.059406065024,6.7728220091704,7.45870876732701,2.91707033520649,1.91610735096207,3.62791594590834,7.03041026074564,5.82980007842275,8.02654902640244,0.721993155129823,9.66724074151198,1.98769585438754,0.250573866722732,6.06953086765014,4.62589476330899,2.70582167150822,4.55664567243031,7.95953119085821,8.68234064721672,3.90146675164024,-7.84100195025283,8.59413555622987,6.18287822360644,4.25680657427547,5.89727614417012
Botswana,BWA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.97103426022272,3.64816275524362,4.71833979635605,8.38084916852222,15.7906460814326,9.67226932999674,3.65028990282612,4.39595606892256,0.0679179005646233,-0.807720951271136,0.974138683395424,4.42212983111389,3.37918050250727,5.65659235306445,-1.34935322816843,7.58340778275914,0.218485670545363,-1.32197842301287,4.56688856197817,3.27705230341977,1.47998947930101,3.38243497476429,6.81276894542656,7.59034582839517,2.90571608577754,-8.69076399486654,7.62219609358013,5.25504118825899,3.36147924703187,4.9943055210633
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,1082.54792927597,941.017980878903,1137.99035426532,1555.66794176977,2029.2902978547,2295.46713445098,2739.0734844596,2767.87741044872,2830.2121579122,2763.6490308965,2757.04272599436,2987.52137937769,2990.61727369297,3029.09355138176,2831.00621764573,3179.42300669225,3297.47868418383,3078.27963150356,3006.59407040261,4098.8380263177,4829.51605855102,5294.3794776948,5341.39747164725,5711.72849197951,5746.97887241299,5178.43910919965,6980.36180915014,7697.39621472802,7254.56260652972,7316.88399761531
Botswana,BWA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1405.55136297608,1790.34944291892,2138.44793575095,2611.87443054488,3710.73487252838,4625.10421008754,5095.95263282636,5595.4210316087,5970.96934485131,6696.52887553954,7401.6823476485,8282.02668472004,9941.39997248593,11058.503670621,11963.4925550247,14702.9086498883,16823.1289610482,17980.7205432027,19025.1280282325,20288.9556073945,22664.3750125864,27056.1556426459,31175.4466129343,35063.2685624021,39233.8010283251,37052.4448766493,47421.9336630029,52636.6106189175,55273.5402288526,61461.8255799686
Botswana,BWA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,292290000,276710000,246020000,323050000,282800000,305650000,249940000,225850000,184370000,214590000,136720000,128770000,103170000,187990000,159550000,90990000,49940000,49590000,53240000,36970000,62000000,58280000,80260000,115230000,727400000,290530000,163320000,120150000,73490000,
Botswana,BWA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,101930000,95620000,100660000,154840000,149800000,157940000,145220000,131070000,111260000,129900000,85180000,89540000,74450000,121500000,106250000,60890000,30620000,29170000,37190000,27850000,50180000,47980000,68810000,107670000,720260000,279160000,156140000,120150000,73860000,
Brazil,BRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,5772.69543948828,6100.61446804489,6455.24835584161,6558.15954380449,6429.65224702225,6521.94610828814,6134.32665389298,6124.55331925195,5999.56985673731,6182.94816694228,6413.84023619026,6595.4496389697,6634.72909882477,6754.5696335115,6655.42223495441,6574.13434387008,6759.01945170616,6752.57435687512,6838.19526849077,6826.83345219655,7128.38011771239,7269.14956025683,7476.66671521392,7854.63717950137,8184.48143762472,8084.87472525491,8617.38968762306,8775.31731978571,8789.05962448744,8931.38809559176
Brazil,BRA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,3763.65442123204,3977.4495044077,4208.66201400845,4275.75755917115,4191.97398514322,4252.14729631945,3999.42901443842,3993.05704236447,3911.57092098409,4031.12903645989,4181.66494578713,4300.06977744212,4325.67901220893,4403.81207204978,4339.17042434038,4286.17273307481,4406.71324327864,4402.51120111127,4458.33391442259,4450.92629166175,4647.52724744976,4739.30543674805,4874.60148101762,5121.02886038006,5336.07914554009,5271.13803660325,5618.32460022815,5721.28950410265,5730.24914633404,5823.04378363201
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.26914315638712,7.94586174560585,7.98829510902199,3.59962945687748,-0.102672710198163,3.27945885212122,-4.30000000000005,1.51206746147132,-0.466914924090474,4.66515094828333,5.33435987681479,4.41683199331735,2.14999999999965,3.37493881546732,0.035512204361126,0.255597103233086,4.30574571549967,1.3148961209429,2.65597426675919,1.14674906432275,5.71391691586116,3.15635238812408,3.95541526928329,6.09545497675312,5.1692990144351,-0.32824803986604,7.53361545286975,2.73250924324444,1.03180364838337,2.49201180265695
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.9732680426245,5.68051843361539,5.81308472538795,1.59422507531788,-1.95950244765915,1.43544094952634,-5.94330968025906,-0.159322044495681,-2.040695149502,3.05652429397149,3.73433616154939,2.83152364405188,0.595553934988516,1.8062611585447,-1.46785663538334,-1.22137842220445,2.8123110688858,-0.0953554709687126,1.26797436193304,-0.166152264568566,4.41707956737713,1.97477463631131,2.85476524092525,5.05533386312837,4.19935702420682,-1.21701922264626,6.58655799210739,1.83266206922819,0.156601797985616,1.61938224548823
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1567.31560653806,1636.60116178228,1928.72017446016,2074.40951570041,2287.23700147505,2893.65780796247,3086.91549076378,2677.14990780073,2526.33662388136,2791.51867523496,3426.10182355551,4749.81420746546,5107.79391970463,5219.0981442674,4979.14484626424,3411.8658959803,3694.46266832805,3128.14484605408,2810.6953468642,3039.67162694263,3607.19157135551,4739.30543674805,5787.97557400914,7193.92499519952,8622.55193841491,8373.45772954105,10978.260238245,12576.1955876861,11319.9737099115,11208.0827350494
Brazil,BRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1.05273297928388E-06,3.69053561981904E-06,9.57802438636917E-06,2.95914517414663E-05,0.000217910196318555,0.00289365780796247,0.0771728872690944,0.396218186354509,4.1459710334517,89.7841706637983,2190.30689579903,4358.74632937794,5133.84366869512,5626.1460467351,5778.38223955204,6191.62563301002,6759.01945170616,7358.0223068884,8237.86699212427,9353.06959610246,10551.0353462149,11535.4694330448,12594.6348490439,14007.291358153,15812.0357446653,16741.8913844444,19312.9554111207,21037.4599790812,22109.0406528281,24180.3176925955
Brazil,BRA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,466920000,415540000,390490000,524290000,361930000,345660000,243230000,251360000,-390380000,290690000,346350000,337430000,363550000,380860000,417290000,181710000,337070000,387130000,331470000,281170000,198610000,301530000,140710000,343640000,484560000,345580000,482840000,815490000,1365320000,
Brazil,BRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,160280000,122380000,178030000,288150000,208950000,202000000,151060000,161560000,-257790000,199830000,251340000,271310000,270080000,259860000,282220000,123100000,231370000,219530000,207730000,198280000,154380000,243070000,113430000,321200000,460360000,336930000,453310000,815490000,1288220000,
Brunei Darussalam,BRN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,38678.7880925967,37050.5524715616,35043.3127122446,34752.2832536918,34152.9727852498,32841.1539462568,32270.397347127,32353.3935732337,32945.3463879236,32133.7931786649,32254.3538643561,32826.9951830998,32933.6790728271,31675.0680533326,30772.3045641113,30999.4088153812,31181.2567472672,31346.0073308681,31874.2659068668,32128.2065550871,31650.5105918286,31166.9188858529,31939.9408055042,31423.8150167785,30291.9717435061,29275.8620689655,29574.1482740801,30141.299641831,30004.5119566852,29087.5189092928
Brunei Darussalam,BRN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,32159.2843470483,30805.4960071575,29136.5865775746,28894.6115940627,28396.3179112139,27305.6127176076,26831.0600061724,26900.0668020603,27392.2430006029,26717.4811555102,26817.7207328965,27293.840485001,27382.5422699891,26336.0764510148,25585.4782761573,25774.3029667223,25925.4995175409,26062.4805638881,26501.6985071607,26712.8361853589,26315.6582728274,25913.5783745867,26556.3035722079,26127.1733740555,25186.1079618114,24341.2686697139,24589.2772387548,25060.8323986439,24947.1009639555,24184.6716943321
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.599876660873491,-1.49074899687928,-2.71546969139814,2.00912976477778,1.09736632083002,-1.07417745073167,1.08942041626226,3.14594125165645,4.75858007928713,0.304573970540218,3.14539670234362,4.47870709598033,2.87831829528776,-1.47117173088664,-0.558508392532829,3.05215606741368,2.849421869975,2.74404140408586,3.87209723835255,2.90395503475781,0.504317943420517,0.387506909978711,4.39772043244614,0.154581460251663,-1.93971450739593,-1.76453572461672,2.59896591145292,3.42981847698816,0.948354661791598,-1.75196054652761
Brunei Darussalam,BRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.16460804253525,-4.20963453440471,-5.41757038807363,-0.830485008488083,-1.72452113165329,-3.84100923583333,-1.73793101199716,0.257189972636112,1.82964675204784,-2.46333184572663,0.375183486807245,1.77539231184723,0.324988288243304,-3.8216532586938,-2.8500759262816,0.738015090149347,0.586617418961239,0.528364154582505,1.68524995997971,0.796694891616696,-1.48684291617523,-1.52791123091883,2.4802641624037,-1.61592594009039,-3.60186461340896,-3.35438605035144,1.0188810304268,1.91772680144415,-0.453821456842348,-3.05618384567012
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,17440.2244897655,15798.0486236401,10280.9902539147,11672.3455085421,11083.9500703691,11954.1608354992,13702.4303373225,14003.8551993647,15384.3682831303,14681.483242571,14223.2590734312,16047.3623545757,16910.4688321398,16770.7837721938,12771.0228033235,14175.6111691489,18086.6040725177,16516.8367698214,16868.3920994004,18541.924527953,21819.2867381236,25913.5783745867,30613.27686658,32109.0977538532,37093.9909039706,27211.8820645646,30880.3448566986,41059.9450916723,41126.6128435587,38563.3145093197
Brunei Darussalam,BRN,GDP per capita (current LCU),NY.GDP.PCAP.CN,37201.7428591189,34757.2867768706,22385.8281788739,24581.9596409896,22305.3411216108,23314.199877474,24835.654986397,24193.0602424224,25061.1359332193,23722.3406233462,21724.6059087587,22745.5314013756,23843.7610533171,24901.2597449533,21373.5837636422,24027.6609317075,31181.3054210204,29593.216440489,30204.5428931863,32303.7409125998,36878.9584447764,43130.559846662,48641.4356133089,48391.6212248322,52569.6039091071,39582.4036511156,42108.4382465942,51649.8395373322,51390.458909659,48249.0952262413
Brunei Darussalam,BRN,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
